127.4956672  125.4020888  120.9055118  128.0636215  131.0436457  134.5796178  125.8597285  129.8253275  124.9074778  126.3310547  124.5052083  133.869186  127.4443528  128.8066158  130.0370968  124.2236385  130.6356736  126.53207  124.5011933  131.0389755  128.4299674  128.447323  130.4723926  131.3212341  127.9809725  132.1561969  126.7835821  120.6558219  127.2978533  129.2511013  129.4933333  126.6377709  125.6186579  130.096475  130.0829596  125.6919831  126.1386963  135.0628141  130.1513353  126.2560801  123.7720764  125.4009662  126.4741784  129.3619835  124.0565476  122.2319392  129.6117021  130.6948819  130.6254072  122.3033268  124.6171694  126.0144058  121.9122024  124.2115028  128.5461121  132.5142653  130.3815648  129.4098206  130.1008403  126.7658537  127.1822126  129.2740448  132.0402542  124.194702  126.2542955  130.3185841  129.0414129  128.486427  129.4065685  124.3567164  129.0241187  130.4977169  137.1242236  128.1852123  131.1355721  130.5916988  126.7079857  131.2373678  125.4515571  130.0545145  124.0218818  124.7411661  134.0854839  124.6330435  131.6546275  127.3354281  125.5486425  128.281471  127.4888093  132.8540373  128.8661312  127.2194149  128.3637747  128.2660455  130.3833992  128.7232925  126.4752747  133.3679654  128.2269841  126.6346968  131.346056  125.7457143  125.5508982  119.4559659  128.9043127  127.4122723  130.6459948  126.8421053  129.0144231  126.9185751  126.343662  126.8239796  129.9568345  129.1179138  124.5469543  127.0762195  128.9693878  130.7098446  130.4740566  123.2162162  126.1604938  126.7291415  126.691358  125.1798839  130.4767442  129.1304348  133.8061466  130.3636364  130.5036496  128.3569405  127.8042071  132.2565445  130.4855908  123.8181818  129.5978441  126.5318139  126.4602804  131.5361446  126.1612284  125.2436975  130.8300181  126.0678363  126.2950601  125.1933241  124.454023  127.2238806  125.3186158  129.5714286  130.52019  124.8971774  128.6946387  130.2110818  130.2552927  136.2557545  127.7584034  126.9  128.1001565  129.9650456  126.3431484  128.0841515  123.5754011  127.4941704  129.1333333  128.6509946  127.7645688  121.2647658  128.2588905  123.8232323  129.4767932  126.8438409  125.0139697  125.6697171  125.8003472  127.8084715  123.3054475  129.2176871  125.0431211  125.0593472  127.9405405  126.9009009  131.0441527  124.7314931  125.7513116  127.2940379  127.862862  126.9829684  127.6878173  127.0690299  126.2402464  125.2434929  123.3426704  134.5371622  132.5089286  129.1438802  128.0888192  130.390991  123.7587549  124.0984252  125.3987792  129.5526316  
125.5129983  128.3315927  128.4711286  132.2871126  129.436457  130.7515924  132.7160633  125.5909753  127.7097592  123.7949219  124.7591146  119.5377907  126.4270404  127.9440204  128.9983871  130.0753187  128.886148  127.2040816  127.9570406  129.3853007  128.8892508  130.433506  129.9141104  127.7949183  128.4439746  129.1324278  127.7288557  126.2414384  126.2236136  127.69163  127.4141176  127.0588235  129.0016367  131.471243  123.9506726  122.9915612  129.0402219  128.2110553  129.7225519  123.4606581  134.6945107  125.3188406  128.0352113  121.4033058  126.9880952  126.418251  127.6994681  130.3070866  125.3387622  126.3874755  123.1345708  121.3397359  126.7619048  126.0686456  121.7522604  128.0028531  124.9892819  127.2011331  128.6033613  131.6390244  127.4056399  127.3465086  123.2161017  125.6635762  125.7594502  127.6120944  128.8063337  125.9383712  128.8471121  128.8522388  129.2653061  118.7716895  121.2857143  127.6720351  124.8569652  127.1660232  128.6769964  133.1680376  126.0069204  126.5298126  127.3610503  125.3948763  122.3209677  129.4208696  126.3115124  125.401414  131.2748869  126.4214993  126.9453894  125.2189441  130.7657296  124.2898936  126.5251142  127.6635611  125.5177866  124.8511384  130.7087912  128.025974  131.3920635  126.2496474  128.8346056  126.5314286  130.8076347  133.2116477  128.0404313  126.7142857  126.7338501  128.8975564  126.3365385  130.5877863  126.3239437  130.0901361  127.6431655  124.5464853  117.8058376  132.0807927  126.8435374  123.2590674  120.1650943  129.1283784  129.0246914  130.1342201  127.5679012  130.6479691  127.6116279  122.6185771  125.9479905  128.6334311  123.9562044  121.4844193  130.5501618  133.0890052  128.1195965  124.2252964  129.4021559  127.8034188  127.7009346  126.6164659  130.8982726  132.3361345  130.2459313  126.0140351  127.7356475  129.8650904  125.9827586  125.258209  129.8687351  127.8880309  126.6912114  128.4919355  130.016317  130.9472296  127.3113325  128.1457801  129.0252101  128.2538462  125.143975  122.9255319  126.4292186  126.4796634  129.3080214  128.8834081  132.9416667  130.0542495  133.8881119  121.3665988  128.5206259  128.7853535  130.3544304  127.3307468  126.9732247  124.906822  124.2309028  127.9208103  124.7490272  125.2465986  118.3223819  127.8189911  126.0864865  125.996997  128.8436754  131.6185696  125.9916055  124.303523  126.3943782  128.0421736  130.4708122  128.4794776  122.4476386  126.270361  129.0130719  125.7787162  142.4375  128.5195312  127.3960293  126.2306306  128.2256809  126.1968504  121.2410987  129.5736842  
126.5303293  128.975631  130.6089239  130.8254486  127  126.0636943  130.3042986  125.5778748  125.2851711  127.4169922  126.7864583  129.375  130.3981863  128.5216285  123.5241935  127.013905  124.7191651  125.3498542  131.7159905  132.4565702  124.2703583  123.8894646  124.3599182  131.6715064  120.6638478  129.24618  129.6218905  123.7414384  127.5071556  122.938326  126.5584314  122.252322  133.0245499  128.096475  131.3766816  125.7004219  130.8959778  124.5075377  127.3353116  124.0286123  126.8472554  128.2093398  127.7629108  124.7090909  130.358631  128.3631179  125.025266  123.1771654  123.8892508  128.6497065  128.9891725  130.3793517  128.672619  134.4619666  126.2694394  123.5791726  125.7020364  129.3578848  126.3058824  130.4902439  125.626898  126.5401845  128.8686441  129.7086093  130.0154639  126.7463127  126.0133983  126.1775495  130.3703284  126.2  126.1465677  129.0821918  122.6956522  129.5775988  124.7164179  129.480695  125.5923719  129.9776733  125.5380623  125.2759796  125.3588621  128.0008834  128.95  128.3669565  129.6523702  126.4603299  130.0497738  122.0438472  127.9364369  125.6878882  123.6157965  129.7712766  125.3363775  135.0331263  129.3992095  130.5288967  132.010989  124.5454545  129.0047619  127.5359661  127.3435115  125.8  127.4872754  129.8338068  130.0902965  128.6596357  127.4186047  127.8345865  129.7427885  126.9643766  129.2098592  128.8486395  124.7510791  124.9614512  126.1941624  127.7240854  125.2755102  123.4611399  122.5424528  125.5641892  131.0802469  126.8077388  129.9547325  127.8007737  127.1465116  128.0177866  128.1371158  133.7008798  127.0675182  131.1586402  130.736246  133.3900524  128.2723343  133.7509881  126.6583748  128.0541311  120.5023364  131.9598394  123.865643  123.2521008  130.3471971  129.6292398  133.0253672  128.0834492  129.3390805  128.5089552  126.3711217  126.7258687  131.3159145  129.1169355  124.97669  126.8733509  127.9501868  132.0588235  131.3256303  126.9794872  125.5915493  129.724924  127.4654587  128.6171108  128.602139  127.8744395  123.2208333  130.3001808  123.4638695  128.6069246  125.8421053  122.9431818  123.0253165  128.9660524  121.0419092  128.2745424  126.4861111  125.3029466  128.8618677  130.8945578  127.8316222  127.6795252  128.172973  121.2447447  130.3699284  120.9485571  128.0409234  125.8766938  129.4369676  126.2781833  129.9200508  129.6287313  124.4065708  129.7850546  130.1914099  125.3141892  132.4017857  126.5957031  125.1201672  128.9063063  128.0817121  125.0216535  129.5930824  132.577193  
123.5268631  127.5979112  126.6272966  135.3474715  122.6790757  127.0254777  129.5938914  132.2576419  130.3358682  128.3320312  129.109375  123.75  130.071723  131.2455471  125.3596774  124.1367323  130.0379507  129.1341108  129.1384248  128.8151448  123.3778502  125.8981002  128.5746421  130.9618875  127.9281184  127.7164686  120.1542289  127.1643836  125.1556351  131.1938326  127.4  125.3823529  130.405892  126.6567718  129.8363229  133.185654  130.001387  128.3542714  126.5267062  128.9613734  127.1157518  124.2657005  129.6619718  129.9190083  126.0342262  128.5209125  126.2672872  128.3700787  134.3778502  123.7123288  127.0448569  127.9543818  125.6488095  125.6382189  124.6311031  125.7446505  132.0803859  126.5203022  128.3462185  123.9707317  130.6312364  127.9249012  124.0211864  127.8331126  133.4536082  126.0870206  125.7235079  126.350697  128.198188  129.3432836  128.5083488  128.9817352  122.2049689  130.5036603  130.2661692  127.9362934  123.6912992  126.5405405  123.4100346  132.1516184  127.3085339  124.7164311  130.0741935  125.5773913  123.4424379  129.8428908  130.2986425  126.7892504  129.1468218  129.8198758  128.6773762  128.5625  127.2283105  131.7204969  125.0171278  128.8844133  127.9436813  130.5194805  130.1761905  128.9421721  123.3804071  126.3885714  126.4318862  125.5028409  122.4636119  129.8513902  124.7622739  123.8909774  127.5757212  131.4783715  128.5450704  123.920068  132.4100719  124.7845805  127.1142132  129.4679878  128.0204082  124.3601036  131.2806604  133.3918919  128.8950617  126.0991536  131.3004115  132.0154739  127.0953488  123.8656126  124.7895981  125.888563  127.4744526  133.5892351  129.7993528  122.2513089  125.3314121  123.1422925  127.1907131  129.0693257  118.8925234  124.5361446  124.1017274  127.4915966  130.6401447  128.3005848  130.1468625  128.9763561  129.940613  129.1597015  125.1921241  123.9131274  126.0071259  124.7721774  129.8927739  128.525066  124.6948941  129.8107417  123.2331933  128.5833333  131.2895149  123.8525836  129.4462061  127.5329593  130.0203209  121.593722  128.2525  132.5099458  129.4708625  124.9002037  126.972973  125.1414141  130.2489451  130.1241513  127.4738068  128.2520799  126.3133681  127.6721915  130.7451362  128.1802721  130.1663244  129.0356083  127.4540541  127.4714715  130.8078759  124.434128  127.3294858  128.1829268  127.4446337  125.0348743  128.319797  130.6921642  127.0082136  125.6851385  124.4285714  129.8412162  124.1875  126.0996094  124.0031348  126.0108108  130.7120623  128.9547244  128.0752798  133.1438596  
129.610052  130.5343777  134.9081365  130.6492659  127.7188703  127.3248408  127.9140271  130.2998544  124.0139417  131.9628906  130.0390625  139.1482558  126.9175598  128.9147583  121.2129032  128.825029  133.3320683  129.2813411  120.150358  128.5790646  126.8973941  126.8704663  127.3435583  124.5172414  130.9323467  130.1714771  130.9079602  125.9743151  128.7003578  135.9251101  127.1411765  130.2755418  131.6743044  132.0834879  117.5336323  131.0443038  130.9875173  130.0351759  120.3649852  134.1616595  129.6073986  128.7407407  130.2394366  123.9272727  127.1354167  125.5494297  124.3577128  129.8877953  122.9934853  118.9158513  125.9481825  126.4513806  128.8035714  123.8404453  129.2477396  126.9643367  123.6666667  122.1482531  125.0235294  123.7146341  135.0303688  126.3017128  126.1525424  134.6556291  125.0034364  125.8982301  130.5724726  127.2802641  126.6806342  128.4656716  128.0834879  127.456621  140.5776398  128.6376281  128.1977612  132.8832046  130.3933254  123.987074  128.2698962  129.7734242  134.3522976  126.4717314  120.4387097  129.5982609  127.8916479  130.6394344  128.9457014  128.9094767  125.2363474  128.9440994  123.7536814  127.0904255  127.8234399  125.884058  133.0790514  133.7968476  132.739011  123.8939394  121.0650794  128.303244  123.4020356  124.1557143  126.5973054  128.9332386  127.4177898  129.1255992  129.4056848  130.6343985  125.4855769  122.4274809  126.071831  131.1539116  123.8043165  127.3492063  125.7461929  130.9878049  127.4251701  131.6088083  123.7641509  127.7601351  121.941358  123.7061669  122.3415638  129.2224371  126.9930233  132.3438735  128.2174941  128.0645161  128.1605839  116.8271955  130.0954693  125.8272251  128.2608069  134.8339921  129.5331675  128.8774929  128.0630841  127.7851406  127.5086372  126.0336134  127.2278481  128.5239766  128.7009346  128.5048679  124.1321839  125.3462687  123.9606205  126.1389961  130.04038  128.7368952  129.1095571  122  125.9576588  131.3580563  125.7058824  121.5512821  126.028169  125.0455927  129.1608154  129.8232819  129.4010695  130.5829596  127.0558333  130.1048825  130.6037296  127.2708758  121.5433855  125.354798  125.6919831  129.2386033  123.2654249  127.0066556  126.4305556  129.7504604  124.7159533  129.8120748  125.7494867  132.148368  131.9513514  125.7612613  127.9093079  131.1568381  130.293809  125.3495935  125.3091993  127.7234388  124.6459391  129.869403  126.963039  129.0730479  125.7964519  124.6266892  128.2321429  129.110026  131.5517241  122.8144144  126.651751  123.6181102  128.4984741  126.9649123  
126.0797227  127.2306353  122.2703412  135.4616639  128.0641849  137.1019108  131.418552  128.7438137  128.9746515  128.7373047  127.3346354  127.2645349  128.6042869  131.778626  123.283871  123.6095017  127.1555977  125.1078717  130.3770883  130.2962138  123.3094463  130.8721934  133.8220859  124.1560799  121.9978858  131.6587436  128.721393  129.9537671  129.6046512  138.1277533  129.3090196  124.622291  125.2978723  126.4267161  127.9349776  128.2088608  126.9805825  123.2964824  130.772997  127.3018598  129.875895  122.2061192  123.7511737  129.3950413  120.1071429  123.2205323  127.5771277  130.9645669  130.6840391  126.8219178  130.3023975  126.3637455  126.360119  128.4897959  130.0235081  129.957204  129.7642015  124.6893296  130.507563  123.9073171  123.8047722  127.4888011  119.6673729  127.9046358  132.0893471  123.6578171  127.6906212  123.4658841  127.0713477  132.1895522  129.8070501  131.5890411  126.378882  127.4407028  128.6405473  126.3629344  128.4588796  122.9647474  129.7560554  126.7870528  127.3019694  126.6634276  128.1080645  126.8156522  127.5214447  130.7949725  128.8280543  130.5374823  129.3885407  131.4145963  127.746988  124.9441489  127.7473364  129.2877847  131.9512516  120.2521891  127.9945055  129.7186147  123.7190476  127.3356841  126.5  128.5485714  129.0479042  127.6732955  125.1522911  122.8418025  126.1395349  126.681391  124.5600962  126.5852417  124.8084507  131.8630952  127.1410072  131.2789116  125.8147208  127.0121951  127.2585034  124.7098446  127.1910377  120.3581081  123.3302469  128.1995163  124.6090535  127.0193424  131.4767442  125.8379447  122.5248227  136.0439883  125.3284672  126.6713881  125.1601942  127.6806283  121.8904899  132.8339921  130.0854063  126.5916429  124.2640187  125.1385542  129.8119002  127.855042  130.920434  128.0035088  124.7276368  129.635605  130.9482759  129.6298507  129.9391408  129.042471  130.584323  128.9868952  129.1864802  134.408971  128.7920299  130.7186701  128.0514706  130.1038462  129.3302034  126.2933131  124.4450736  136.2244039  126.8096257  128.7390135  128.2883333  117.6347197  126.4009324  126.5743381  127.2261735  124.9494949  121.3586498  131.4054316  129.476135  130.7895175  128.4192708  130.519337  124.2607004  131.5586735  130.164271  124.2581602  139.2594595  126.6441441  126.4618138  121.7176913  128.5970619  127.3848238  126.4327087  128.7193836  123.1230964  130.9123134  126.0841889  129.3098237  127.8403361  131.4206081  120.8303571  128.281901  128.4357367  130  123.3287938  127.0570866  133.3316378  128.5894737  
127.4662045  130.1409922  130.496063  129.8923328  128.1193838  132.4649682  123.959276  127.4803493  126.3878327  127.7333984  131.1835938  126.4389535  126.2464963  124.4223919  125.0741935  130.0741599  133.0436433  128.5991254  129.2529833  127.8329621  124.8697068  126.0811744  128.4110429  127.9183303  124.6215645  129.9286927  125.5348259  120.1917808  130.5858676  125.3656388  127.0039216  124.4582043  127.7937807  124.9536178  129.7152466  123.4915612  126.8474341  124.2939698  127.2462908  128.3476395  126.5298329  133.8357488  127.6267606  131.2082645  132.9255952  124.7870722  129.8510638  124.1515748  129.2703583  128.6477495  126.5475638  128.3661465  124.6919643  125.7217069  127.4249548  128.2788873  126.9646302  126.6855524  122.9243697  126.697561  127.1496746  131.2621871  132.6631356  126.7139073  123.7474227  130.2684366  124.043849  128.0748349  124.4224236  128.4149254  132.8311688  122.5844749  124.0372671  127.7759883  127.4427861  124.9121622  133.2657926  122.786134  122.9688581  123.8211244  124.3588621  128.4787986  127.6645161  123.5391304  126.1151242  128.2969364  129.5294118  129.8274399  125.5899731  122.7065217  125.0763052  129.668883  128.0624049  128.1449275  125.4453228  124.0192644  129.6744505  125.5779221  129.968254  131.2750353  126.1933842  127.0771429  129.2245509  127.46875  127.2237197  124.4276127  125.8656331  130.7565789  127.9627404  132.346056  126.4323944  129.0204082  130.3971223  128.8730159  125.2728426  128.0137195  125.9387755  129.0595855  127.7264151  120.4662162  124.6234568  127.0967352  127.8971193  124.7059961  127.3139535  119.7312253  127.2245863  119.6686217  130.0474453  125.0113314  124.5938511  130.460733  125.5489914  117.7193676  129.4295191  126.991453  127.8457944  130.5361446  122.8522073  127.0882353  123.875226  126.4421053  129.3351135  130.3518776  132.2164751  133.3134328  124.5023866  129.5212355  124.543943  130.8165323  128.4032634  127.0659631  126.8443337  128.6521739  127.6712185  125.6102564  123.2300469  132.2598784  127.5198188  126.4796634  124.6074866  129.0843049  128.185  127.0253165  118.6759907  129.592668  122.0782361  126.645202  127.1139241  126.070805  125.330617  126.9808652  126.8967014  130.0552486  128.6828794  127.9056122  128.4004107  130.5252226  128.8972973  127.6441441  126.5441527  127.1919699  125.0293809  121.1070461  127.6005111  130.0429846  125.8413706  129.1436567  122.2197125  126.5424013  127.4677871  126.3293919  143.6785714  127.7363281  126.4054336  130.6720721  124.7217899  126.6181102  125.8687691  123.3315789  
132.1317158  126.8859878  127.507874  125.0358891  125.9961489  121.2738854  126.4830317  127.4163028  124.9315589  127.0878906  128.6197917  125.4883721  125.1747733  124.9643766  127.533871  128.1645423  124.2390892  128.3892128  126.4105012  124.1681514  120.1612378  127.7409326  124.4907975  126.4355717  135.6490486  127.2071307  125.0572139  122.5907534  125.2236136  120.2599119  127.8117647  127.9876161  131.1783961  130.0482375  127.7713004  129.1139241  122.2135922  125.7361809  123.1023739  130.0357654  132.8031026  125.2962963  127.3474178  132.4066116  127.0892857  130.1273764  133.8776596  132.3070866  132.5179153  132.0391389  124.0069606  128.9783914  130.1190476  124.4972171  125.8770344  127.4293866  125.1768489  129.0273843  135.8957983  125.402439  124.989154  130.6337286  126.7542373  128.0741722  125.8247423  130.2787611  125.1644336  127.7703595  128.1551529  127.8014925  120.3487941  135.4383562  131.9751553  124.9106881  128.6119403  127.5994208  126.4862932  127.159812  125.6418685  133.7478705  132.214442  127.3436396  130.7112903  124.5617391  125.3950339  129.4838963  128.2171946  127.5601132  129.7923008  124.3618012  125.4029451  127.9534574  127.8812785  124.0910973  127.3952569  126.3607706  128.1112637  125.3722944  123.6492063  123.9943583  130.7137405  134.1771429  131.129491  128.8536932  122.9110512  129.5349952  125.9302326  125.575188  127.1790865  128.0305344  123.9774648  128.8707483  126.2115108  122.6099773  126  127.757622  125.420068  128.8549223  131.8443396  126.8277027  135.1975309  128.9673519  120.9753086  124.4680851  127.944186  126.8359684  126.3356974  120.7184751  121.2317518  132.5269122  126.0291262  128.1806283  132.4798271  128.3596838  132.5281924  129.2697056  126.1845794  125.875502  120.0882917  128.5798319  130.7866184  125.1625731  123.9492657  122.0292072  126.1168582  133.0522388  128.9152745  127.9092664  120.7624703  127.6118952  126.4545455  126.585752  130.1021171  125.2046036  128.2605042  124.2358974  131.0985915  123.4422492  127.4745187  127.0434783  127.8171123  126.5856502  125.5158333  127.9186257  127.2191142  133.2525458  127.4864865  129.4873737  122.6751055  129.9321048  129.9220023  125.890183  129.0998264  126.9143646  124.7684825  125.5408163  129.6180698  129.4302671  133.1567568  125.5690691  123.8293556  128.95734  128.9790136  127.901084  130.0826235  126.5458232  129.571066  131.5932836  126.7556468  126.8303946  128.8450047  125.0962838  126.2142857  129.3496094  126.8254963  128.4468468  125.9649805  125.1712598  133.0874873  125.2789474  
130.2218371  129.1157528  125.4737533  122.3719413  124.8421053  131.2420382  129.2997738  127.7860262  131.0050697  131.3925781  131.2838542  121.2674419  123.788953  126.8676845  129.1983871  128.9501738  120.8481973  130  128.9642005  127.8162584  129.0863192  132.0725389  125.6482618  128.9092559  125.3446089  132.5806452  125.0671642  130.4708904  123.4713775  133.938326  129.2737255  124.6083591  130.3797054  125.3320965  133.941704  122.2510549  127.2302358  129.0603015  128.6973294  126.2804006  128.1443914  130.1384863  128.3638498  126.8099174  125.3720238  132.1901141  127.2433511  129.9232283  128.1693811  124.592955  125.9729312  125.060024  127.578869  123.1447124  126.2350814  129.2011412  132.6098607  129.733711  130.0705882  123.6634146  122.9002169  129.9670619  128.3834746  129.6807947  122.4536082  126.9970501  128.1619976  130.3286867  127.8584371  126.6552239  127.0148423  132.1552511  124.2111801  125.8235725  130.5932836  127.4247104  134.0870083  130.6980024  128.6643599  128.8534923  127.3982495  126.6492933  131.4532258  129.3930435  123.3544018  131.8279654  128.3529412  126.3649222  127.8952551  126.5543478  126.7496653  124.599734  124.4748858  128.052795  132.2121212  124.971979  127.2266484  124.530303  129.8412698  123.5190409  128.5483461  129.6442857  127.4311377  125.7784091  128.8989218  126.7718121  121.7286822  129.7509398  130.3894231  127.8575064  128.7338028  131.7210884  128.0733813  121.7188209  122.1687817  130.5030488  124.75  122.4507772  127.240566  124.652027  126.7345679  127.8996372  123.5102881  125.8568665  129.6883721  122.2628458  118.0023641  128.3929619  124.3576642  127.9036827  127.894822  132.3429319  125.5072046  127.8418972  129.291874  129.1718898  129.5140187  123.5361446  129.940499  125.4663866  129.5298373  128.7181287  129.0987984  130.9054242  121.2375479  129.1089552  130.0739857  130.5598456  125.9619952  124.1864919  122.8881119  127.9366755  127.1033624  134.3017903  127.8487395  127.2884615  127.6197183  128.5471125  125.6138165  125.9761571  130.1818182  130.2825112  129.3816667  125.5913201  126.1002331  130.0509165  130.371266  126.969697  115.5400844  128.1483996  125.7601863  126.0690516  127.1284722  126.907919  127.1128405  130.9804422  126.0020534  122.7477745  117.7783784  126.1276276  126.6837709  127.0250941  127.2780693  123.4417344  127.2112436  125.0348743  126.322335  130.9533582  121.2587269  128.2586062  125.8879552  133.2804054  131.9642857  129.0488281  128.5214211  128.9603604  126.1342412  129.988189  130.6093591  130.7438596  
125.7868284  129.8651001  130.2204724  129.0603589  125.7252888  117.7070064  130.7443439  127.1120815  129.8491762  130.7207031  129.0221354  134.7325581  128.1467436  126.3015267  128.3370968  127.1378911  124.9354839  129.196793  127.4844869  127.3975501  126.0504886  126.7081174  124.4458078  124.8747731  127.0845666  128.4210526  131.0646766  129.0565068  131.1431127  123.0396476  127.7270588  126.3513932  123.7463175  128.9461967  126.8251121  128.4556962  130.7323162  122.7688442  130.6988131  124.3748212  126.4236277  125.0322061  129.9084507  129.2809917  124.7247024  129.4885932  125.6582447  124.1240157  133.781759  128.0136986  127.0131477  126.0660264  130.8973214  126.7884972  123.039783  127.7824536  131.7534834  127.1879131  128.9294118  122.5634146  132.6984816  121.7681159  125.0254237  132.4768212  126.2113402  132.280236  129.5115713  125.1812179  125.3352208  125.0880597  130.1428571  126.9269406  127.3354037  125.9238653  126.9390547  127.9913127  122.9284863  127.0575793  130.2508651  127.1499148  126.5295405  128.3701413  124.4903226  125.9443478  124.5846501  128.2113119  125.6617647  131.9957567  126.659803  128.3121118  125.5662651  126.8284574  125.0197869  126.063147  124.56917  127.9404553  126.9739011  127.1450216  127.0396825  123.122708  128.5292621  126.3071429  125.4184132  130.8210227  129.9730458  128.4745925  134.496124  124.3890977  126.3689904  129.3765903  131.4323944  126.8920068  124.4618705  116.6893424  132.5507614  123.5945122  131.0136054  130.4637306  131.3443396  129.4864865  118.3858025  126.8137848  129.5349794  124.0599613  128.472093  128.1185771  130.0591017  131.1876833  126.120438  125.3172805  126.9902913  127.6544503  128.7161383  124.4980237  127.2860697  125.2098765  130.4252336  133.0160643  126.7255278  128.197479  126.9493671  124.097076  127.1468625  126.4645341  120.51341  127.8104478  130.1742243  128.980695  131.0285036  129.4788306  127.4009324  128.2770449  127.8455791  121.3887468  129.1018908  125.2923077  126.9280125  120.7963526  127.4360136  125.772791  126.171123  124.7515695  125.2108333  129.2350814  134.7226107  127.3258656  128.3257468  126.290404  121.2067511  127.0455868  128.7089639  130.1955075  122.7178819  129.679558  127.381323  127.622449  126.8850103  131.3649852  122.5405405  124.5945946  130.1885442  125.0276035  127.7544596  125.700542  129.016184  127.4136253  133.2893401  124.6772388  132.0944559  133.0394626  124.8132586  125.7415541  121.3839286  127.4817708  125.5548589  130.4666667  127.1381323  127.484252  127.7772126  121.854386  
